source,name,label,state
tess,OAF_death_neutral,neutral,train
meld_part3,dia221_utt3,neutral,train
meld_part1,dia936_utt19,sad,train
meld_part1,dia733_utt8,happy,train
crema_d,1009_IOM_NEU_XX,neutral,train
meld_part3,dia72_utt12,neutral,train
ravdess,03-01-02-02-01-02-23,calm,train
crema_d,1071_ITH_DIS_XX,disgust,train
tess,YAF_sub_angry,angry,train
meld_part1,dia285_utt9,surprise,train
tess,YAF_bath_neutral,neutral,train
tess,OAF_dab_fear,fear,train
meld_part1,dia1016_utt0,angry,train
crema_d,1009_TSI_NEU_XX,neutral,train
meld_part1,dia298_utt1,angry,train
ravdess,03-01-02-02-01-01-03,calm,train
meld_part3,dia268_utt5,neutral,train
tess,YAF_voice_angry,angry,train
meld_part3,dia188_utt8,happy,train
tess,YAF_five_ps,surprise,train
crema_d,1014_IEO_FEA_MD,fear,train
meld_part2,dia31_utt3,neutral,train
meld_part1,dia54_utt22,happy,train
tess,YAF_bought_disgust,disgust,train
crema_d,1079_DFA_NEU_XX,neutral,train
tess,YAF_gaze_happy,happy,train
meld_part3,dia111_utt7,sad,train
crema_d,1032_ITH_DIS_XX,disgust,train
meld_part1,dia52_utt8,neutral,train
meld_part1,dia802_utt1,happy,train
meld_part1,dia310_utt1,neutral,train
tess,YAF_witch_ps,surprise,train
meld_part1,dia39_utt8,neutral,train
meld_part1,dia421_utt5,fear,train
crema_d,1056_TIE_ANG_XX,angry,train
meld_part1,dia4_utt0,surprise,train
meld_part1,dia613_utt4,neutral,train
meld_part1,dia201_utt3,fear,train
crema_d,1084_ITH_DIS_XX,disgust,train
meld_part1,dia713_utt2,happy,train
meld_part1,dia429_utt0,neutral,train
meld_part3,dia264_utt1,angry,train
ravdess,03-01-05-02-01-01-13,angry,train
meld_part3,dia95_utt18,neutral,train
meld_part3,dia126_utt7,neutral,train
meld_part1,dia595_utt0,angry,train
crema_d,1043_ITS_HAP_XX,happy,train
crema_d,1022_IWW_ANG_XX,angry,train
meld_part1,dia293_utt10,sad,train
meld_part1,dia930_utt13,angry,train
meld_part1,dia996_utt1,neutral,train
ravdess,03-01-04-02-02-02-21,sad,train
crema_d,1048_TSI_NEU_XX,neutral,train
meld_part1,dia910_utt4,neutral,train
crema_d,1068_IWW_FEA_XX,fear,train
meld_part1,dia299_utt0,neutral,train
crema_d,1018_MTI_FEA_XX,fear,train
crema_d,1049_IEO_SAD_HI,sad,train
meld_part1,dia869_utt10,disgust,train
meld_part2,dia16_utt11,angry,train
meld_part3,dia174_utt9,neutral,train
meld_part1,dia993_utt3,neutral,train
crema_d,1001_ITH_NEU_XX,neutral,train
tess,YAF_dime_angry,angry,train
meld_part1,dia65_utt3,happy,train
meld_part1,dia410_utt18,sad,train
tess,OAF_loaf_fear,fear,train
meld_part3,dia231_utt12,happy,train
meld_part1,dia599_utt17,neutral,train
tess,YAF_lean_disgust,disgust,train
ravdess,03-01-02-02-02-01-01,calm,train
meld_part1,dia948_utt11,neutral,train
meld_part1,dia670_utt6,neutral,train
crema_d,1060_IOM_ANG_XX,angry,train
tess,OAF_jail_angry,angry,train
crema_d,1062_DFA_FEA_XX,fear,train
tess,OAF_cheek_neutral,neutral,train
tess,YAF_pike_sad,sad,train
crema_d,1040_TAI_SAD_XX,sad,train
meld_part1,dia717_utt9,sad,train
tess,YAF_rose_fear,fear,train
crema_d,1076_IWL_ANG_XX,angry,train
tess,OAF_pass_happy,happy,train
crema_d,1086_IWL_ANG_XX,angry,train
meld_part1,dia513_utt1,neutral,train
crema_d,1079_ITS_HAP_XX,happy,train
crema_d,1028_ITH_SAD_XX,sad,train
meld_part1,dia483_utt7,neutral,train
meld_part2,dia63_utt16,neutral,train
meld_part1,dia449_utt0,neutral,train
meld_part1,dia770_utt8,disgust,train
meld_part1,dia545_utt12,neutral,train
meld_part3,dia73_utt4,neutral,train
crema_d,1003_IEO_HAP_MD,happy,train
crema_d,1047_IOM_NEU_XX,neutral,train
meld_part1,dia501_utt3,happy,train
meld_part3,dia274_utt1,neutral,train
crema_d,1059_MTI_FEA_XX,fear,train
meld_part1,dia18_utt4,neutral,train
meld_part1,dia406_utt3,happy,train
meld_part1,dia186_utt5,surprise,train
meld_part1,dia845_utt9,happy,train
meld_part1,dia58_utt3,neutral,train
tess,YAF_fall_sad,sad,train
meld_part1,dia261_utt4,angry,train
meld_part1,dia481_utt13,sad,train
meld_part3,dia86_utt1,neutral,train
meld_part1,dia394_utt1,neutral,train
ravdess,03-01-07-01-01-01-10,disgust,train
tess,OAF_pass_disgust,disgust,train
meld_part1,dia771_utt13,neutral,train
tess,OAF_dog_happy,happy,train
meld_part3,dia17_utt1,neutral,train
meld_part1,dia1026_utt6,surprise,train
meld_part3,dia155_utt1,angry,train
meld_part2,dia52_utt0,neutral,train
meld_part1,dia510_utt1,happy,train
meld_part1,dia841_utt21,happy,train
meld_part1,dia571_utt14,surprise,train
meld_part3,dia241_utt1,happy,train
meld_part3,dia206_utt2,neutral,train
meld_part1,dia936_utt8,sad,train
crema_d,1025_MTI_HAP_XX,happy,train
meld_part1,dia205_utt4,happy,train
ravdess,03-01-02-02-01-01-21,calm,train
ravdess,03-01-05-02-02-02-02,angry,train
meld_part1,dia482_utt16,surprise,train
crema_d,1083_IEO_ANG_HI,angry,train
meld_part1,dia961_utt8,sad,train
meld_part1,dia764_utt0,happy,train
meld_part1,dia781_utt1,happy,train
meld_part3,dia29_utt8,neutral,train
meld_part2,dia28_utt9,neutral,train
meld_part1,dia103_utt1,neutral,train
meld_part3,dia221_utt4,sad,train
meld_part1,dia1015_utt8,neutral,train
meld_part1,dia933_utt8,neutral,train
meld_part1,dia531_utt11,sad,train
crema_d,1032_IWW_ANG_XX,angry,train
meld_part3,dia12_utt9,neutral,train
crema_d,1046_IWL_ANG_XX,angry,train
crema_d,1043_ITS_ANG_XX,angry,train
meld_part1,dia457_utt9,neutral,train
meld_part1,dia451_utt7,angry,train
ravdess,03-01-07-02-02-02-15,disgust,train
meld_part1,dia431_utt2,neutral,train
meld_part1,dia237_utt8,sad,train
meld_part1,dia203_utt0,happy,train
meld_part1,dia224_utt3,neutral,train
crema_d,1013_ITH_SAD_XX,sad,train
ravdess,03-01-06-02-01-02-22,fear,train
meld_part1,dia589_utt7,angry,train
crema_d,1026_MTI_DIS_XX,disgust,train
crema_d,1026_ITS_DIS_XX,disgust,train
meld_part3,dia96_utt14,surprise,train
meld_part1,dia681_utt4,sad,train
meld_part1,dia943_utt5,neutral,train
crema_d,1063_IOM_DIS_XX,disgust,train
crema_d,1052_TAI_DIS_XX,disgust,train
meld_part1,dia512_utt14,angry,train
crema_d,1007_TIE_HAP_XX,happy,train
meld_part1,dia730_utt1,neutral,train
meld_part3,dia94_utt2,neutral,train
crema_d,1084_IWL_HAP_XX,happy,train
meld_part1,dia869_utt14,happy,train
tess,YAF_take_ps,surprise,train
meld_part1,dia782_utt2,happy,train
meld_part1,dia145_utt18,surprise,train
meld_part1,dia439_utt3,happy,train
meld_part3,dia158_utt4,angry,train
meld_part1,dia345_utt4,happy,train
meld_part1,dia256_utt3,neutral,train
meld_part1,dia530_utt2,neutral,train
meld_part1,dia158_utt8,neutral,train
tess,YAF_pole_neutral,neutral,train
meld_part1,dia229_utt1,happy,train
crema_d,1001_IWW_NEU_XX,neutral,train
crema_d,1058_ITH_NEU_XX,neutral,train
meld_part1,dia964_utt11,disgust,train
meld_part1,dia786_utt3,angry,train
meld_part1,dia383_utt0,neutral,train
crema_d,1038_IEO_HAP_MD,happy,train
ravdess,03-01-06-02-01-02-19,fear,train
crema_d,1024_IWL_NEU_XX,neutral,train
meld_part3,dia17_utt19,neutral,train
crema_d,1028_IEO_HAP_MD,happy,train
tess,OAF_wag_angry,angry,train
meld_part1,dia41_utt4,neutral,train
meld_part1,dia230_utt1,happy,train
meld_part1,dia775_utt2,surprise,train
meld_part3,dia202_utt4,happy,train
crema_d,1073_IEO_FEA_HI,fear,train
meld_part1,dia523_utt22,surprise,train
meld_part1,dia288_utt1,neutral,train
tess,OAF_dab_disgust,disgust,train
meld_part3,dia237_utt10,happy,train
meld_part1,dia669_utt2,happy,train
meld_part1,dia1022_utt11,surprise,train
meld_part1,dia842_utt1,neutral,train
meld_part1,dia707_utt13,happy,train
meld_part3,dia279_utt0,angry,train
meld_part1,dia930_utt5,neutral,train
meld_part1,dia728_utt5,neutral,train
crema_d,1014_DFA_FEA_XX,fear,train
tess,YAF_chalk_neutral,neutral,train
meld_part1,dia51_utt2,neutral,train
meld_part3,dia165_utt4,sad,train
crema_d,1069_TSI_HAP_XX,happy,train
crema_d,1072_IEO_HAP_MD,happy,train
meld_part1,dia660_utt8,neutral,train
tess,YAF_germ_neutral,neutral,train
meld_part2,dia95_utt5,surprise,train
meld_part1,dia120_utt3,neutral,train
meld_part1,dia6_utt14,sad,train
meld_part3,dia78_utt8,happy,train
tess,OAF_note_angry,angry,train
crema_d,1018_TIE_NEU_XX,neutral,train
meld_part1,dia32_utt11,happy,train
meld_part1,dia592_utt11,neutral,train
crema_d,1087_ITH_NEU_XX,neutral,train
ravdess,03-01-04-01-01-01-21,sad,train
meld_part1,dia585_utt5,neutral,train
meld_part2,dia98_utt1,disgust,train
crema_d,1080_IEO_FEA_HI,fear,train
crema_d,1076_IWL_DIS_XX,disgust,train
tess,OAF_chain_disgust,disgust,train
meld_part1,dia813_utt1,surprise,train
meld_part2,dia19_utt21,happy,train
crema_d,1045_TIE_DIS_XX,disgust,train
crema_d,1007_TIE_SAD_XX,sad,train
crema_d,1023_ITS_NEU_XX,neutral,train
meld_part1,dia943_utt2,neutral,train
meld_part3,dia212_utt0,neutral,train
crema_d,1047_ITS_DIS_XX,disgust,train
crema_d,1080_IOM_HAP_XX,happy,train
meld_part1,dia273_utt3,sad,train
tess,YAF_south_angry,angry,train
crema_d,1038_WSI_ANG_XX,angry,train
meld_part3,dia196_utt3,sad,train
meld_part2,dia21_utt3,neutral,train
meld_part1,dia465_utt5,surprise,train
meld_part1,dia842_utt3,neutral,train
crema_d,1075_MTI_NEU_XX,neutral,train
meld_part1,dia506_utt9,sad,train
tess,OAF_moon_neutral,neutral,train
crema_d,1078_TIE_ANG_XX,angry,train
meld_part1,dia1008_utt1,surprise,train
crema_d,1007_IEO_SAD_HI,sad,train
crema_d,1008_IOM_NEU_XX,neutral,train
crema_d,1061_TAI_HAP_XX,happy,train
tess,YAF_walk_angry,angry,train
meld_part3,dia133_utt2,neutral,train
meld_part3,dia70_utt5,neutral,train
meld_part1,dia496_utt13,happy,train
meld_part1,dia552_utt0,disgust,train
ravdess,03-01-02-02-01-02-11,calm,train
meld_part1,dia574_utt17,happy,train
meld_part1,dia273_utt10,neutral,train
meld_part1,dia795_utt8,neutral,train
meld_part1,dia642_utt2,neutral,train
meld_part1,dia278_utt0,neutral,train
crema_d,1062_ITH_DIS_XX,disgust,train
tess,OAF_third_happy,happy,train
meld_part2,dia93_utt3,sad,train
meld_part1,dia219_utt7,neutral,train
crema_d,1064_IWW_DIS_XX,disgust,train
meld_part1,dia486_utt9,surprise,train
crema_d,1034_MTI_FEA_XX,fear,train
meld_part1,dia279_utt9,happy,train
meld_part1,dia571_utt9,neutral,train
meld_part1,dia577_utt6,neutral,train
ravdess,03-01-08-02-02-01-17,surprise,train
meld_part3,dia240_utt5,neutral,train
crema_d,1059_IWW_NEU_XX,neutral,train
meld_part1,dia571_utt3,neutral,train
crema_d,1036_IOM_HAP_XX,happy,train
meld_part1,dia888_utt2,angry,train
meld_part1,dia2_utt9,neutral,train
meld_part1,dia1036_utt0,happy,train
meld_part1,dia206_utt8,neutral,train
crema_d,1022_MTI_SAD_XX,sad,train
meld_part1,dia351_utt7,surprise,train
crema_d,1079_IEO_HAP_LO,happy,train
tess,OAF_doll_fear,fear,train
crema_d,1011_ITS_DIS_XX,disgust,train
meld_part2,dia97_utt6,neutral,train
crema_d,1077_IEO_ANG_MD,angry,train
meld_part1,dia508_utt7,neutral,train
meld_part1,dia31_utt0,neutral,train
meld_part1,dia459_utt0,neutral,train
meld_part2,dia37_utt4,surprise,train
ravdess,03-01-01-01-01-02-21,neutral,train
meld_part1,dia541_utt7,happy,train
crema_d,1022_IOM_HAP_XX,happy,train
tess,YAF_young_ps,surprise,train
meld_part1,dia826_utt4,sad,train
meld_part1,dia418_utt5,neutral,train
meld_part1,dia634_utt8,neutral,train
tess,OAF_back_neutral,neutral,train
meld_part1,dia468_utt9,surprise,train
meld_part1,dia848_utt11,surprise,train
meld_part2,dia63_utt15,neutral,train
meld_part1,dia2_utt8,neutral,train
meld_part1,dia1022_utt2,neutral,train
tess,YAF_lore_fear,fear,train
meld_part1,dia823_utt0,neutral,train
meld_part3,dia113_utt14,surprise,train
crema_d,1076_TAI_SAD_XX,sad,train
meld_part1,dia617_utt4,neutral,train
crema_d,1070_DFA_DIS_XX,disgust,train
meld_part1,dia499_utt4,neutral,train
crema_d,1060_TSI_ANG_XX,angry,train
meld_part1,dia651_utt7,neutral,train
meld_part1,dia147_utt0,neutral,train
ravdess,03-01-07-02-02-02-22,disgust,train
tess,OAF_mop_happy,happy,train
crema_d,1041_ITS_NEU_XX,neutral,train
ravdess,03-01-04-01-02-01-06,sad,train
meld_part1,dia293_utt11,neutral,train
tess,OAF_dodge_happy,happy,train
meld_part1,dia439_utt2,neutral,train
tess,OAF_calm_sad,sad,train
meld_part3,dia33_utt8,neutral,train
meld_part1,dia933_utt0,happy,train
meld_part1,dia865_utt6,neutral,train
meld_part1,dia337_utt1,surprise,train
meld_part2,dia98_utt0,angry,train
meld_part3,dia54_utt8,neutral,train
meld_part1,dia533_utt8,neutral,train
meld_part1,dia874_utt5,sad,train
meld_part3,dia33_utt6,sad,train
meld_part1,dia749_utt5,happy,train
meld_part1,dia680_utt9,happy,train
crema_d,1029_WSI_DIS_XX,disgust,train
ravdess,03-01-06-02-01-02-10,fear,train
crema_d,1010_TSI_FEA_XX,fear,train
meld_part1,dia564_utt7,neutral,train
crema_d,1019_MTI_SAD_XX,sad,train
meld_part1,dia1012_utt8,surprise,train
crema_d,1035_MTI_DIS_XX,disgust,train
meld_part1,dia983_utt3,sad,train
crema_d,1010_IEO_FEA_MD,fear,train
meld_part1,dia167_utt0,happy,train
meld_part3,dia12_utt0,angry,train
meld_part3,dia179_utt0,angry,train
crema_d,1016_WSI_HAP_XX,happy,train
meld_part1,dia235_utt1,surprise,train
meld_part1,dia184_utt3,happy,train
meld_part3,dia100_utt14,fear,train
meld_part1,dia147_utt11,angry,train
meld_part1,dia610_utt5,surprise,train
crema_d,1009_TIE_FEA_XX,fear,train
meld_part1,dia95_utt14,neutral,train
meld_part3,dia39_utt1,neutral,train
ravdess,03-01-04-02-02-02-08,sad,train
ravdess,03-01-02-02-01-02-20,calm,train
meld_part3,dia279_utt14,neutral,train
tess,OAF_life_ps,surprise,train
crema_d,1049_TAI_DIS_XX,disgust,train
crema_d,1085_IEO_NEU_XX,neutral,train
meld_part1,dia990_utt7,neutral,train
crema_d,1066_IEO_ANG_HI,angry,train
meld_part1,dia680_utt12,neutral,train
meld_part1,dia603_utt5,neutral,train
meld_part1,dia317_utt9,angry,train
meld_part3,dia9_utt4,surprise,train
meld_part1,dia638_utt6,neutral,train
tess,OAF_cool_happy,happy,train
meld_part1,dia173_utt3,angry,train
meld_part2,dia68_utt3,surprise,train
meld_part1,dia607_utt1,disgust,train
meld_part1,dia870_utt3,neutral,train
meld_part1,dia1010_utt8,neutral,train
crema_d,1090_IWW_ANG_XX,angry,train
meld_part1,dia941_utt1,neutral,train
meld_part1,dia353_utt1,neutral,train
tess,OAF_raid_disgust,disgust,train
meld_part3,dia155_utt0,angry,train
meld_part3,dia210_utt2,angry,train
meld_part1,dia474_utt3,sad,train
meld_part1,dia325_utt0,neutral,train
meld_part1,dia531_utt1,surprise,train
tess,YAF_bone_sad,sad,train
meld_part2,dia31_utt5,sad,train
meld_part1,dia651_utt3,neutral,train
meld_part1,dia735_utt19,neutral,train
crema_d,1053_WSI_NEU_XX,neutral,train
meld_part1,dia977_utt10,sad,train
meld_part3,dia126_utt4,fear,train
crema_d,1046_IWW_HAP_XX,happy,train
meld_part3,dia205_utt7,surprise,train
meld_part1,dia561_utt7,disgust,train
crema_d,1066_IWL_DIS_XX,disgust,train
crema_d,1081_MTI_HAP_XX,happy,train
tess,YAF_dog_happy,happy,train
crema_d,1058_TIE_HAP_XX,happy,train
meld_part1,dia446_utt9,neutral,train
tess,OAF_match_disgust,disgust,train
tess,YAF_nice_sad,sad,train
tess,YAF_read_disgust,disgust,train
ravdess,03-01-04-02-01-01-14,sad,train
ravdess,03-01-07-01-01-01-18,disgust,train
meld_part3,dia202_utt3,happy,train
meld_part1,dia321_utt2,happy,train
meld_part1,dia953_utt4,surprise,train
meld_part1,dia246_utt3,neutral,train
meld_part1,dia619_utt6,neutral,train
meld_part3,dia175_utt3,surprise,train
tess,OAF_sell_ps,surprise,train
tess,OAF_knock_happy,happy,train
crema_d,1087_IOM_NEU_XX,neutral,train
crema_d,1044_MTI_SAD_XX,sad,train
tess,YAF_dog_ps,surprise,train
crema_d,1085_IWW_ANG_XX,angry,train
meld_part1,dia445_utt6,neutral,train
ravdess,03-01-07-02-01-01-04,disgust,train
tess,OAF_pike_happy,happy,train
crema_d,1002_IWL_FEA_XX,fear,train
tess,YAF_laud_angry,angry,train
ravdess,03-01-05-01-01-02-24,angry,train
ravdess,03-01-07-02-02-02-07,disgust,train
ravdess,03-01-04-02-01-01-12,sad,train
meld_part1,dia87_utt6,neutral,train
meld_part1,dia249_utt0,neutral,train
meld_part1,dia817_utt1,neutral,train
tess,OAF_life_angry,angry,train
meld_part1,dia499_utt2,neutral,train
meld_part3,dia260_utt2,neutral,train
meld_part1,dia507_utt13,happy,train
ravdess,03-01-07-02-02-02-04,disgust,train
meld_part1,dia388_utt14,angry,train
meld_part1,dia111_utt3,neutral,train
crema_d,1019_DFA_SAD_XX,sad,train
crema_d,1043_MTI_NEU_XX,neutral,train
meld_part1,dia572_utt7,angry,train
crema_d,1044_ITS_ANG_XX,angry,train
meld_part1,dia246_utt4,neutral,train
meld_part1,dia313_utt3,happy,train
meld_part1,dia275_utt11,angry,train
crema_d,1045_TAI_DIS_XX,disgust,train
ravdess,03-01-07-01-01-01-16,disgust,train
meld_part1,dia678_utt16,neutral,train
crema_d,1055_ITS_HAP_XX,happy,train
meld_part1,dia366_utt13,fear,train
meld_part3,dia17_utt5,happy,train
crema_d,1031_IWW_NEU_XX,neutral,train
tess,YAF_jar_ps,surprise,train
ravdess,03-01-08-01-02-01-19,surprise,train
crema_d,1054_ITH_ANG_XX,angry,train
meld_part1,dia735_utt9,neutral,train
meld_part1,dia345_utt3,neutral,train
crema_d,1070_IWW_FEA_XX,fear,train
ravdess,03-01-02-02-01-02-08,calm,train
meld_part1,dia456_utt9,sad,train
tess,YAF_chair_sad,sad,train
meld_part1,dia546_utt8,angry,train
meld_part1,dia551_utt4,neutral,train
meld_part1,dia828_utt14,neutral,train
meld_part1,dia457_utt6,happy,train
meld_part1,dia168_utt10,neutral,train
meld_part1,dia730_utt6,neutral,train
tess,YAF_wire_neutral,neutral,train
meld_part1,dia775_utt1,neutral,train
meld_part3,dia52_utt3,surprise,train
meld_part1,dia503_utt1,happy,train
meld_part2,dia71_utt5,neutral,train
meld_part1,dia287_utt8,neutral,train
meld_part1,dia390_utt0,surprise,train
meld_part1,dia197_utt1,surprise,train
crema_d,1039_ITH_NEU_XX,neutral,train
crema_d,1032_DFA_FEA_XX,fear,train
crema_d,1049_IEO_ANG_LO,angry,train
crema_d,1013_IWL_ANG_XX,angry,train
crema_d,1005_TIE_ANG_XX,angry,train
meld_part1,dia996_utt4,angry,train
crema_d,1011_TSI_HAP_XX,happy,train
crema_d,1068_IEO_HAP_LO,happy,train
meld_part1,dia330_utt1,neutral,train
crema_d,1030_IEO_NEU_XX,neutral,train
crema_d,1001_ITS_FEA_XX,fear,train
ravdess,03-01-05-02-01-01-20,angry,train
ravdess,03-01-07-02-01-01-24,disgust,train
meld_part1,dia603_utt2,happy,train
crema_d,1005_IOM_NEU_XX,neutral,train
meld_part1,dia933_utt1,happy,train
ravdess,03-01-02-02-01-01-07,calm,train
crema_d,1015_TIE_SAD_XX,sad,train
tess,OAF_tire_disgust,disgust,train
meld_part2,dia74_utt3,sad,train
tess,OAF_bean_sad,sad,train
meld_part1,dia796_utt19,sad,train
crema_d,1084_ITH_SAD_XX,sad,train
crema_d,1080_TSI_SAD_XX,sad,train
meld_part1,dia514_utt7,neutral,train
meld_part1,dia426_utt0,neutral,train
meld_part1,dia349_utt10,happy,train
meld_part1,dia706_utt9,happy,train
crema_d,1052_IWW_SAD_XX,sad,train
crema_d,1041_TIE_DIS_XX,disgust,train
crema_d,1072_IOM_ANG_XX,angry,train
meld_part1,dia574_utt13,surprise,train
meld_part1,dia946_utt8,happy,train
ravdess,03-01-03-02-01-02-12,happy,train
meld_part1,dia893_utt3,happy,train
crema_d,1061_IOM_ANG_XX,angry,train
crema_d,1032_IEO_ANG_MD,angry,train
meld_part2,dia89_utt2,fear,train
meld_part3,dia94_utt1,neutral,train
meld_part1,dia905_utt14,happy,train
tess,YAF_dime_happy,happy,train
meld_part3,dia214_utt0,sad,train
crema_d,1033_IWL_DIS_XX,disgust,train
meld_part1,dia77_utt0,neutral,train
crema_d,1007_TAI_SAD_XX,sad,train
meld_part3,dia160_utt0,sad,train
tess,OAF_tough_disgust,disgust,train
meld_part1,dia211_utt0,happy,train
meld_part1,dia99_utt15,neutral,train
meld_part1,dia222_utt2,neutral,train
meld_part1,dia942_utt8,neutral,train
meld_part2,dia80_utt8,neutral,train
meld_part1,dia976_utt2,neutral,train
meld_part1,dia980_utt7,neutral,train
crema_d,1006_IOM_ANG_XX,angry,train
crema_d,1023_IEO_FEA_HI,fear,train
crema_d,1080_DFA_HAP_XX,happy,train
crema_d,1082_IWW_SAD_XX,sad,train
crema_d,1014_WSI_DIS_XX,disgust,train
crema_d,1007_TSI_HAP_XX,happy,train
meld_part1,dia256_utt9,neutral,train
tess,YAF_judge_fear,fear,train
meld_part1,dia239_utt5,fear,train
meld_part1,dia496_utt6,neutral,train
tess,YAF_match_sad,sad,train
crema_d,1086_TAI_DIS_XX,disgust,train
crema_d,1070_ITH_NEU_XX,neutral,train
meld_part2,dia68_utt4,neutral,train
meld_part1,dia37_utt1,happy,train
crema_d,1039_IWW_DIS_XX,disgust,train
meld_part1,dia423_utt9,happy,train
meld_part2,dia56_utt12,sad,train
meld_part3,dia53_utt9,happy,train
ravdess,03-01-08-02-02-01-03,surprise,train
meld_part1,dia223_utt12,surprise,train
crema_d,1072_TSI_ANG_XX,angry,train
meld_part1,dia844_utt12,happy,train
ravdess,03-01-07-02-02-01-24,disgust,train
meld_part1,dia496_utt9,neutral,train
tess,OAF_gap_happy,happy,train
meld_part1,dia770_utt11,angry,train
tess,YAF_young_neutral,neutral,train
meld_part1,dia376_utt3,fear,train
crema_d,1040_IWW_FEA_XX,fear,train
meld_part1,dia531_utt3,sad,train
ravdess,03-01-07-01-01-02-23,disgust,train
crema_d,1052_WSI_ANG_XX,angry,train
crema_d,1062_IEO_NEU_XX,neutral,train
meld_part1,dia121_utt6,neutral,train
ravdess,03-01-03-01-02-01-21,happy,train
meld_part1,dia733_utt11,surprise,train
ravdess,03-01-08-02-01-02-16,surprise,train
crema_d,1085_TIE_FEA_XX,fear,train
crema_d,1013_IWL_NEU_XX,neutral,train
meld_part1,dia847_utt5,happy,train
meld_part3,dia232_utt0,neutral,train
meld_part2,dia91_utt2,neutral,train
tess,YAF_shout_ps,surprise,train
crema_d,1089_DFA_NEU_XX,neutral,train
meld_part3,dia48_utt5,happy,train
ravdess,03-01-05-01-02-02-01,angry,train
meld_part1,dia574_utt6,neutral,train
crema_d,1016_IEO_FEA_LO,fear,train
meld_part1,dia211_utt3,neutral,train
meld_part1,dia374_utt10,neutral,train
meld_part1,dia313_utt2,neutral,train
tess,OAF_pike_ps,surprise,train
crema_d,1043_ITH_HAP_XX,happy,train
crema_d,1023_MTI_HAP_XX,happy,train
crema_d,1090_DFA_HAP_XX,happy,train
ravdess,03-01-06-02-01-02-09,fear,train
meld_part1,dia632_utt16,sad,train
meld_part3,dia45_utt8,neutral,train
